status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
kept,Befriending Computer Programming: A Proposed Approach to Teaching Introductory Programming,Iwona Miliszewska; Grace Tan,2007,Informing Science and IT Education Conference,10.28945/3095,https://openalex.org/W1512623932,novice-difficulties; introductory-programming; teaching-approach,"The problems encountered by students in first year computer programming units are a common concern in many universities including Victoria University. A fundamental component of a computer science curriculum, computer programming is a mandatory unit in a computing course. It is also one of the most feared and hated units by many novice computing students who, having failed or performed poorly in a programming unit, often drop out from a course. This article discusses some of the difficulties experienced by first year programming students, and reviews some of the initiatives undertaken to counter the problems. The article also reports on the first stage of a current research project at Victoria University that aims to develop a balanced approach to teaching first year programming units; its goal is to ‘befriend’ computer programming to help promote success among new programming students.",openalex,llm,0.720,unreviewed,
kept,What do teachers teach in introductory programming?,Carsten Schulte; Jens Bennedsen,2006,,10.1145/1151588.1151593,https://openalex.org/W2042876500,teacher-perspectives; student-difficulties; introductory-programming-topics,"In this article, we try to create a general, worldwide picture of teachers' opinion about what should be taught in introductory programming courses. We focus on the debate about restructuring CS1. The study explores what teachers believe is important to teach, what they actually teach, and what students find most difficult (according to their teachers). what is the general approach to teaching (programming language, IDE, object-orientation or not, type of institution), what topics are taught, and what role do the areas that novices find difficult play in introductory programming course.In addition, we explore how these specific topics fit into a larger conceptual classification: Earlier studies of topics taught in introductory programming focuses only on one dimension of a given topic - either relevance or difficulty. In this study, we evaluate each topic regarding three dimensions: relevance, difficulty and the cognitive level (according to Bloom's taxonomy). This allows giving a more faceted picture of teachers' beliefs in teaching introductory programming courses.Furthermore, we assess the role of findings from the eighties in today's teaching: The need to understand five different areas of programming. Are these areas still in focus; are they relevant, and what is the connection to the topics taught - especially object-oriented (OO) topics?A special focus is given on students' understanding of the execution of a (OO) program; one of the five areas. In order to connect the ideas of a notional machine to OO concepts we present a four levelled competence hierarchy for object-interaction.Teachers assessed the area 'understanding the notional machine' as least important. Despite this, they assessed the herachy of object-interaction - meant as basis for a notional machine for the OO-paradigm - as an important aspect.Although teachers stress the importance of teaching general abstract structures, teaching seems to focus on concrete programming issues. A conclusion for further research on teaching OO programming and concerning the hierarchy of object interaction is that teaching is not only a matter of topics, but also a matter of perspective on teaching the topics.",openalex,llm,0.800,unreviewed,
discarded,Teaching Problem Solving Skills using an Educational Game in a Computer Programming Course,Roy Mathew; Sohail Iqbal Malik; Ragad M Tawafak,2019,Informatics in Education,10.15388/infedu.2019.17,https://openalex.org/W2982845604,intervention-study; problem-solving-game; not-focused-on-misconceptions,"Problem solving skills are considered an important component in learning to program in an introductory programming (IP) course for novices. This study introduced a PROSOLVE game to enhance problem solving skills of novice programmers in the introductory programming course. The game is based on pseudo-code technique. A survey was employed to collect students' feedback and semi-structured interviews were organized to collect instructors' opinion about the game. The results show that the game helped most of the students in understanding the programming concepts, structures and problem solving strategies. Moreover, the game supports students' cognitive engagement, gains, and affective engagement in the IP course. Instructors appreciated the game and considered it as an additional supporting teaching tool in the IP course. Moreover, they considered the game as good alternative of traditional pen and paper learning approach in attracting students' interest in the programming domain.",openalex,llm,0.940,unreviewed,
kept,Measuring Student Learning in Introductory Block-Based Programming,Shuchi Grover; Satabdi Basu,2017,PROCEEDINGS OF THE 2017 ACM SIGCSE TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION (SIGCSE'17),10.1145/3017680.3017723,https://openalex.org/W2593784202,misconceptions; block-based-programming; variables-loops-boolean,"Programming in block-based environments is a key element of introductory computer science (CS) curricula in K-12 settings. Past research conducted in the context of text-based programming points to several challenges related to novice learners' understanding of foundational programming constructs such as variables, loops, and expressions. This research aims to develop assessment items for measuring student understanding in introductory CS classrooms in middle school using a principled approach for assessment design. This paper describes the design of assessments items that were piloted with 100 6th, 7th, 8th graders who had completed an introductory programming course using Scratch. The results and follow-up cognitive thinkalouds indicate that students are generally unfamiliar with the use of variables, and harbor misconceptions about them. They also have trouble with other aspects of introductory programming such as how loops work, and how the Boolean operators work. These findings point to the need for pedagogy that combines popular constructionist activities with those that target conceptual learning, along with better professional development to support teachers' conceptual learning of these foundational constructs.",openalex,llm,0.980,unreviewed,
kept,The challenges of teaching computer programming,Derek Sleeman,1986,Communications of the ACM,10.1145/6592.214913,https://openalex.org/W2016675479,novice-difficulties; teaching-challenges; programming-learning,"Programming has been described by many authors as the new Latin of the school syllabus, a kind of mental whetstone for developing minds. As such, it was assumed that students would develop their general problem-solving skills through learning programming. However, reports from teachers of programming and results from some empirical studies now suggest that the teaching of programming has created significant difficulties for high-school and university students, and has failed to catalyze the development of higher order thinking skills. What has gone wrong? Before reviewing the major points of the three articles that follow, I would like to highlight some of the challenges of both teaching and learning programming. The programmer's objective, for novice and expert alike, is first to specify a detailed plan that can be carried out. That is, the programmer has to decompose the initial task. This is not trivial: Many people are quite unable to say how they perform certain tasks. For instance, many students in introductory programming classes are unable to explain how they are able to select the smallest of a series of integers. Next, the programmer must map this plan into the constructs of the target programming language. There are two points to be made about this mapping process. First, for the process to be ""clean,"" the programmer needs to have a very clear idea of the abstract plan and of the constructs available in the programming language. One study of novice programmers showed that many novices had very fuzzy notions about a programming language—substantial misunderstandings had occurred with regard to virtually every construct in the language. Second, task decomposition and program coding are not as neatly decoupled as we might think. A simple example: If arrays are not available in the target programming language, then a plan that assumes this capability would be badly flawed. A thorough knowledge of the facilities provided by the programming language is needed even at the stage of formulating the task plan. Debugging a program is similarly complex and demands a variety of skills, including an ability to coordinate information derived from sources such as error messages, the program plan, the program specification, and the actual code. The three articles in this special section address different aspects of the challenge of programming. John Anderson and Edward Skwarecki's ""The Automated Tutoring of Introductory Computer Programming"" demonstrates that intelligent computer-assisted instruction (ICAI) technology can be a more effective way of teaching introductory programming courses—for certain populations. Specifically, the authors discuss the pedagogical effectiveness of a Lisp tutor developed at Carnegie-Mellon University. Elliot Soloway's ""Learning to Program = Learning to Construct Mechanisms and Explanations"" challenges conventional wisdom by taking a fresh look at assumptions about the art of programming. Soloway advocates a more explicit approach to the teaching of problem-solving skills, which is based on the actual skills experienced programmers use in addressing real tasks. Recent experiments have suggested that the domain knowledge of experienced programmers is organized in a radically different way from the domain knowledge of novices; analogous results have also been reported for chess and music. In all cases, experts use larger chunks of knowledge. An important instructional question is how to bring novices up to the expert's level of domain knowledge. Aside from teaching details of the syntax and semantics of a particular programming language, Soloway argues, it is necessary to explicitly and concurrently explain why and how programs work, the goal of any given program, what plan segments are, strategies for decomposing tasks, rules that well-formed programs adhere to, and design strategies. If followed, this approach would produce several radically different types of programming courses. ""Boxer: A Reconstructible Computational Medium,"" by Andrea A. diSessa and Harold Abelson, proposes a radically new kind of computational medium—one that would be highly tailorable, and able to accommodate a wide range of users, from a seven-year-old to an experienced nonprofessional. The authors suggest that students' difficulties may have more to do with the nature of programming than with teaching per se. They describe their current project, Boxer, which is an attempt to provide an environment for a wide spectrum of human activities. The central notion of Boxer is the metaphor of nested ""boxes"" organized in a hierarchy that gives novices access to explicit and detailed information about the computer environment, but allows proficient programmers to work at the highly abstract and implicit level that is natural to them. All three articles emphasize the need for sensitive experimentation for determining the effectiveness of innovative approaches to the teaching of programming. In the absence of strong and pervasive cognitive theories, it is important to carry out extensive evaluations of all such innovative approaches. We must find out from experience whether well-structured ICAI can be as useful and important as Anderson and Skwarecki suggest; or how we might be able to teach Soloway's high-level problem-solving skills effectively through programming; or how well seven-year-olds will be able to get along with the Boxer system, and for what range of tasks. Any mismatches between observations and expectations will hopefully suggest the next round of new languages and environments, and in turn motivate the next set of observations.",openalex,llm,0.810,unreviewed,
discarded,"A teacher's view about introductory programming teaching and learning: Difficulties, strategies and motivations",Anabela Gomes; António José Mendes,2014,2014 IEEE Frontiers in Education Conference (FIE) Proceedings,10.1109/fie.2014.7044086,https://openalex.org/W2039980850,teacher-strategies; motivation; not-focused-on-misconceptions,"The difficulties faced by students and teachers in learning and teaching introductory programming has been a research issue over the years. Programming learning demands effort and motivation. However, demotivation is common in many novice-programming students, who are not able to cope with the natural difficulties associated to programming learning. Since many students lack intrinsic motivation it is up to the teacher to find strategies to help students and keep them motivated during the course. The objective of our research was to know more about the pedagogical and motivational strategies used by teachers in the author's institutions to promote programming student's motivation. So we interviewed teachers with diversified experiences in teaching the first programming course.",openalex,llm,0.840,unreviewed,
kept,Issues and Difficulties in Teaching Novice Computer Programming,Ioana Tuugalei Chan Mow,2008,"INNOVATIVE TECHNIQUES IN INSTRUCTION TECHNOLOGY, E-LEARNING, E-ASSESSMENT AND EDUCATION",10.1007/978-1-4020-8739-4_36,https://openalex.org/W79441360,novice-difficulties; instructional-challenges; du-boulay-framework,"The main argument promoted in this paper is that computer programming is a cognitively challenging subject and hence good instructional strategies are important in providing the student with optimal learner support. This paper examines some of the major issues in the instruction of computer programming as based on du Boulay's 1989 framework. For each area of difficulty, some potential solutions are proposed. Solutions are categorized as pedagogical, technological or content based. An attempt is then made to combine these potential solutions and best practices as found in the literature into a learning environment CABLE.",openalex,llm,0.880,unreviewed,
kept,Learning computer programming,Martinha Piteira; Carlos J. Costa,2013,,10.1145/2503859.2503871,https://openalex.org/W2050544486,novice-difficulties; student-and-teacher-opinions; introductory-programming,"Nowadays, programming is a much valuable skill. However novice students often reveal difficulties and strong reactions to this subject. In this context, we started to study this subject. The aim for this work is to study the difficulties in learning programming. The main objective is to identify programming difficulties. In order to achieve this objective we tried to obtain teachers opinions, students' opinions and their exam results. Finally we present the future directions for this work.",openalex,llm,0.760,unreviewed,
kept,Exploring programming misconceptions,Teemu Sirkiä; Juha Sorva,2012,,10.1145/2401796.2401799,https://openalex.org/W1994532632,misconceptions; program-tracing; visual-program-simulation,"Visual program simulation (VPS) is a form of interactive program visualization in which novice programmers practice tracing computer programs: using a graphical interface, they are expected to correctly indicate each consecutive stage in the execution of a given program. Naturally, students make mistakes during VPS; in this article, we report a study of such mistakes.",openalex,llm,0.990,unreviewed,
discarded,Blended learning models for introductory programming courses: A systematic review,Ali Alammary,2019,PLoS ONE,10.1371/journal.pone.0221765,https://openalex.org/W2971379799,blended-learning; teaching-method-review; not-focused-on-misconceptions,"Teaching introductory programming courses is not an easy task. Instructors of introductory programming courses are facing many challenges related to the nature of programming, the students' characteristics and the traditional teaching methods that they are using. Blended learning seems to be a promising approach to address these challenges. Many studies concluded that blended learning can be more effective than traditional teaching and can improve students' learning experience. However, the current state of knowledge and practice in applying blended learning to introductory programming courses is limited. In an attempt to begin remedying this gap, this review synthesizes the different blended learning approaches that have been applied in introductory programming courses. It classifies them into five models then discusses the impact of each of these models on the learning experience of novice programmers. It concludes by providing some recommendations for instructors who want to blend their courses as well as some implications for future research.",openalex,llm,0.960,unreviewed,
discarded,“It’s Weird That it Knows What I Want”: Usability and Interactions with Copilot for Novice Programmers,James Prather; Brent N. Reeves; Paul Denny; Brett A. Becker; Juho Leinonen; Andrew Luxton-Reilly; Garrett Powell; James Finnie-Ansley; Eddie Antonio Santos,2023,ACM Transactions on Computer-Human Interaction,10.1145/3617367,https://openalex.org/W4386099272,ai-tools; intervention-study; not-focused-on-misconceptions,"Recent developments in deep learning have resulted in code-generation models that produce source code from natural language and code-based prompts with high accuracy. This is likely to have profound effects in the classroom, where novices learning to code can now use free tools to automatically suggest solutions to programming exercises and assignments. However, little is currently known about how novices interact with these tools in practice. We present the first study that observes students at the introductory level using one such code auto-generating tool, Github Copilot, on a typical introductory programming (CS1) assignment. Through observations and interviews we explore student perceptions of the benefits and pitfalls of this technology for learning, present new observed interaction patterns, and discuss cognitive and metacognitive difficulties faced by students. We consider design implications of these findings, specifically in terms of how tools like Copilot can better support and scaffold the novice programming experience.",openalex,llm,0.940,unreviewed,
discarded,A feasibility study of using automated program repair for introductory programming assignments,Jooyong Yi; Umair Z. Ahmed; Amey Karkare; Shin Hwei Tan; Abhik Roychoudhury,2017,ESEC/FSE 2017: PROCEEDINGS OF THE 2017 11TH JOINT MEETING ON FOUNDATIONS OF SOFTWARE ENGINEERING,10.1145/3106237.3106262,https://openalex.org/W2740349831,intervention-study; not-focused-on-misconceptions,"Despite the fact an intelligent tutoring system for programming (ITSP) education has long attracted interest, its widespread use has been hindered by the difficulty of generating personalized feedback automatically. Meanwhile, automated program repair (APR) is an emerging new technology that automatically fixes software bugs, and it has been shown that APR can fix the bugs of large real-world software. In this paper, we study the feasibility of marrying intelligent programming tutoring and APR. We perform our feasibility study with four state-of-the-art APR tools (GenProg, AE, Angelix, and Prophet), and 661 programs written by the students taking an introductory programming course. We found that when APR tools are used out of the box, only about 30% of the programs in our dataset are repaired. This low repair rate is largely due to the student programs often being significantly incorrect - in contrast, professional software for which APR was successfully applied typically fails only a small portion of tests. To bridge this gap, we adopt in APR a new repair policy akin to the hint generation policy employed in the existing ITSP. This new repair policy admits partial repairs that address part of failing tests, which results in 84% improvement of repair rate. We also performed a user study with 263 novice students and 37 graders, and identified an understudied problem; while novice students do not seem to know how to effectively make use of generated repairs as hints, the graders do seem to gain benefits from repairs.",openalex,llm,0.890,unreviewed,
discarded,Computer programs for detecting and correcting spelling errors,James L. Peterson,1980,Communications of the ACM,10.1145/359038.359041,https://openalex.org/W2111192396,not-introductory-programming,"With the increase in word and text processing computer systems, programs which check and correct spelling will become more and more common. Peterson investigates the basic structure of several such existing programs and their approaches to solving the problems which arise when this type of program is created. The basic framework and background necessary to write a spelling checker or corrector are provided.",openalex,llm,0.990,unreviewed,
discarded,The Widening Gap: The Benefits and Harms of Generative AI for Novice Programmers,James Prather; Brent N. Reeves; Juho Leinonen; Stephen MacNeil; Arisoa S. Randrianasolo; Brett A. Becker; Bailey Kimmel; Jared Wright; Ben Briggs,2024,"20TH ANNUAL ACM CONFERENCE ON INTERNATIONAL COMPUTING EDUCATION RESEARCH, ICER 2024, VOL 1",10.1145/3632620.3671116,https://openalex.org/W4401379837,ai-tools; intervention-study; not-focused-on-misconceptions,"Novice programmers often struggle through programming problem solving due to a lack of metacognitive awareness and strategies. Previous research has shown that novices can encounter multiple metacognitive difficulties while programming, such as forming incorrect conceptual models of the problem or having a false sense of progress after testing their solution. Novices are typically unaware of how these difficulties are hindering their progress. Meanwhile, many novices are now programming with generative AI (GenAI), which can provide complete solutions to most introductory programming problems, code suggestions, hints for next steps when stuck, and explain cryptic error messages. Its impact on novice metacognition has only started to be explored. Here we replicate a previous study that examined novice programming problem solving behavior and extend it by incorporating GenAI tools. Through 21 lab sessions consisting of participant observation, interview, and eye tracking, we explore how novices are coding with GenAI tools. Although 20 of 21 students completed the assigned programming problem, our findings show an unfortunate divide in the use of GenAI tools between students who did and did not struggle. Some students who did not struggle were able to use GenAI to accelerate, creating code they already intended to make, and were able to ignore unhelpful or incorrect inline code suggestions. But for students who struggled, our findings indicate that previously known metacognitive difficulties persist, and that GenAI unfortunately can compound them and even introduce new metacognitive difficulties. Furthermore, struggling students often expressed cognitive dissonance about their problem solving ability, thought they performed better than they did, and finished with an illusion of competence. Based on our observations from both groups, we propose ways to scaffold the novice GenAI experience and make suggestions for future work.",openalex,llm,0.950,unreviewed,
kept,Investigating and improving the models of programming concepts held by novice programmers,Linxiao Ma; John Ferguson; Marc Roper; Murray Wood,2011,Computer Science Education,10.1080/08993408.2011.554722,https://openalex.org/W1977085035,misconceptions; mental-models; introductory-programming; basic-programming-principles,"The teaching of introductory computer programming seems far from successful, with many first-year students performing more poorly than expected. One possible reason for this is that novices hold ‘non-viable’ mental models (internal explanations of how something works) of key programming concepts which then cause misconceptions and difficulties. An initial study investigated the apparent viability of novices' models of fundamental programming concepts, focusing on value and reference assignment. This revealed that many students appeared to hold ‘non-viable’ mental models of these key concepts and that those students who appeared to hold viable mental models performed significantly better in programming tasks than those with non-viable models. To address this, a teaching model integrating cognitive conflict and program visualisation is proposed. A series of studies found that this teaching model is potentially effective in enhancing engagement with learning materials and may therefore help novice programmers develop a better understanding of key concepts.",openalex,llm,0.980,unreviewed,
